FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
54001,1,-0.072295,-0.258663,0.963258,83.0,48.0
54002,1,-0.073443,-0.257987,0.963353,82.0,48.0
54003,1,-0.073458,-0.257296,0.963537,83.0,48.0
54004,1,-0.072982,-0.255934,0.963935,83.0,48.0
54005,1,-0.071643,-0.256526,0.963879,83.0,48.0
54006,1,-0.070932,-0.257094,0.96378,83.0,48.0
54007,1,-0.069214,-0.257184,0.963881,83.0,48.0
54008,1,-0.068475,-0.258806,0.963499,83.0,48.0
54009,1,-0.067941,-0.259741,0.963285,83.0,48.0
54010,1,-0.067418,-0.259519,0.963382,83.0,48.0
54011,1,-0.067206,-0.26014,0.963229,83.0,48.0
54012,1,-0.067812,-0.260307,0.963142,83.0,48.0
54013,1,-0.067307,-0.261433,0.962872,83.0,48.0
54014,1,-0.067425,-0.26093,0.963,83.0,48.0
54015,1,-0.068821,-0.259565,0.96327,83.0,48.0
54016,1,-0.069576,-0.257865,0.963673,83.0,48.0
54017,1,-0.070375,-0.25812,0.963546,83.0,48.0
54018,1,-0.071229,-0.259066,0.96323,83.0,48.0
54019,1,-0.073103,-0.259637,0.962935,83.0,48.0
54020,1,-0.07584,-0.256772,0.963492,82.0,48.0
54021,1,-0.079128,-0.254949,0.963711,82.0,49.0
54022,1,-0.080765,-0.254929,0.963581,82.0,49.0
54023,1,-0.081965,-0.25693,0.962948,82.0,48.0
54024,1,-0.084506,-0.258654,0.962267,82.0,48.0
54025,1,-0.087668,-0.257735,0.96223,82.0,48.0
54026,1,-0.092858,-0.255512,0.962336,81.0,49.0
54027,1,-0.097891,-0.253044,0.96249,81.0,49.0
54028,1,-0.104136,-0.251473,0.962246,81.0,49.0
54029,1,-0.108682,-0.251769,0.961666,80.0,49.0
54030,1,-0.10278,-0.246695,0.963627,81.0,49.0
54031,1,-0.092616,-0.240161,0.966305,81.0,50.0
54032,1,-0.088352,-0.235364,0.967883,82.0,50.0
54033,1,-0.088583,-0.234046,0.968182,82.0,50.0
54034,1,-0.091213,-0.235874,0.967493,81.0,50.0
54035,1,-0.093796,-0.238819,0.966524,81.0,50.0
54036,1,-0.096837,-0.239113,0.966151,81.0,50.0
54037,1,-0.100126,-0.23933,0.965762,81.0,50.0
54038,1,-0.103717,-0.238828,0.965507,81.0,50.0
54039,1,-0.106407,-0.237845,0.965457,80.0,50.0
54040,1,-0.108943,-0.237316,0.965304,80.0,50.0
54041,1,-0.11119,-0.236515,0.965245,80.0,50.0
54042,1,-0.11295,-0.235471,0.965296,80.0,50.0
54043,1,-0.116176,-0.234406,0.965172,80.0,50.0
54044,1,-0.117775,-0.233291,0.965248,80.0,50.0
54045,1,-0.11952,-0.233867,0.964894,80.0,50.0
54046,1,-0.121541,-0.23437,0.96452,79.0,50.0
54047,1,-0.122655,-0.235457,0.964114,79.0,50.0
54048,1,-0.123531,-0.237023,0.963618,79.0,50.0
54049,1,-0.124469,-0.2382,0.963207,79.0,50.0
54050,1,-0.125603,-0.239496,0.962739,79.0,50.0
54051,1,-0.125554,-0.240093,0.962596,79.0,50.0
54052,1,-0.125837,-0.240086,0.962561,79.0,50.0
54053,1,-0.12644,-0.241514,0.962125,79.0,50.0
54054,1,-0.126241,-0.2425,0.961903,79.0,50.0
54055,1,-0.126756,-0.242411,0.961857,79.0,50.0
54056,1,-0.126788,-0.235157,0.963652,79.0,50.0
54057,1,-0.127919,-0.228499,0.965103,79.0,51.0
54058,1,-0.127964,-0.225672,0.965763,79.0,51.0
54059,1,-0.126497,-0.225933,0.965895,79.0,51.0
54060,1,-0.126241,-0.226705,0.965747,79.0,51.0
54061,1,-0.125477,-0.227859,0.965575,79.0,51.0
54062,1,-0.12501,-0.228349,0.96552,79.0,51.0
54063,1,-0.125031,-0.228882,0.965391,79.0,51.0
54064,1,-0.124713,-0.228865,0.965437,79.0,51.0
54065,1,-0.124223,-0.229036,0.965459,79.0,51.0
54066,1,-0.123965,-0.228031,0.96573,79.0,51.0
54067,1,-0.122884,-0.229289,0.96557,79.0,51.0
54068,1,-0.121559,-0.229811,0.965614,79.0,51.0
54069,1,-0.120653,-0.231048,0.965432,79.0,51.0
54070,1,-0.119514,-0.233741,0.964926,79.0,51.0
54071,1,-0.117569,-0.23547,0.964744,80.0,51.0
54072,1,-0.116119,-0.237019,0.96454,80.0,50.0
54073,1,-0.114966,-0.237308,0.964607,80.0,50.0
54074,1,-0.11389,-0.237625,0.964657,80.0,50.0
54075,1,-0.112729,-0.237868,0.964734,80.0,50.0
54076,1,-0.110603,-0.238885,0.964729,80.0,50.0
54077,1,-0.108314,-0.238687,0.965037,80.0,50.0
54078,1,-0.1071,-0.237262,0.965524,80.0,51.0
54079,1,-0.105959,-0.235252,0.966142,80.0,51.0
54080,1,-0.104068,-0.236285,0.966095,80.0,51.0
54081,1,-0.100872,-0.239306,0.96569,81.0,50.0
54082,1,-0.097536,-0.242201,0.965311,81.0,50.0
54083,1,-0.095299,-0.243757,0.965143,81.0,50.0
54084,1,-0.094167,-0.242346,0.965609,81.0,50.0
54085,1,-0.093644,-0.237874,0.966771,81.0,51.0
54086,1,-0.091771,-0.233812,0.967941,81.0,51.0
54087,1,-0.088776,-0.233786,0.968227,81.0,51.0
54088,1,-0.083912,-0.235766,0.96818,82.0,51.0
54089,1,-0.080183,-0.236422,0.968336,82.0,51.0
54090,1,-0.077413,-0.233761,0.969207,82.0,51.0
54091,1,-0.075974,-0.22996,0.97023,82.0,51.0
54092,1,-0.074114,-0.227111,0.971045,82.0,51.0
54093,1,-0.066688,-0.225487,0.971961,83.0,52.0
54094,1,-0.054244,-0.228177,0.972108,83.0,51.0
54095,1,-0.04758,-0.230261,0.971965,84.0,51.0
54096,1,-0.045523,-0.236541,0.970554,84.0,51.0
54097,1,-0.045571,-0.229792,0.972172,84.0,51.0
54098,1,-0.050633,-0.236673,0.970269,84.0,51.0
54099,1,-0.044128,-0.187897,0.981197,84.0,54.0
54100,-1,-1.0,-1.0,-1.0,-1.0,-1.0
54101,-1,-1.0,-1.0,-1.0,-1.0,-1.0
54102,-1,-1.0,-1.0,-1.0,-1.0,-1.0
54103,-1,-1.0,-1.0,-1.0,-1.0,-1.0
54104,1,-0.044937,-0.174258,0.983674,84.0,55.0
54105,1,-0.044205,-0.212146,0.976238,84.0,53.0
54106,1,-0.043565,-0.224999,0.973385,84.0,52.0
54107,1,-0.044813,-0.216459,0.975263,84.0,52.0
54108,1,-0.044521,-0.220621,0.974343,84.0,52.0
