FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
46801,1,-0.248242,-0.239597,0.9386,71.0,49.0
46802,1,-0.248321,-0.241536,0.938082,71.0,48.0
46803,1,-0.248358,-0.242318,0.93787,71.0,48.0
46804,1,-0.248357,-0.242268,0.937883,71.0,48.0
46805,1,-0.248768,-0.242826,0.93763,71.0,48.0
46806,1,-0.247885,-0.242928,0.937837,71.0,48.0
46807,1,-0.247165,-0.241927,0.938286,71.0,49.0
46808,1,-0.247,-0.241154,0.938528,71.0,49.0
46809,1,-0.245806,-0.240465,0.939019,71.0,49.0
46810,1,-0.24521,-0.242059,0.938765,71.0,49.0
46811,1,-0.243229,-0.244371,0.938681,71.0,48.0
46812,1,-0.240188,-0.248475,0.938387,71.0,48.0
46813,1,-0.239063,-0.250338,0.938179,71.0,48.0
46814,1,-0.238999,-0.247805,0.938868,71.0,48.0
46815,1,-0.239554,-0.244173,0.939677,71.0,48.0
46816,1,-0.238877,-0.244246,0.939831,71.0,48.0
46817,1,-0.236424,-0.245097,0.940229,71.0,48.0
46818,1,-0.235231,-0.245978,0.940298,71.0,48.0
46819,1,-0.234447,-0.242528,0.94139,72.0,49.0
46820,1,-0.23435,-0.241458,0.941689,72.0,49.0
46821,1,-0.234032,-0.240635,0.941979,72.0,49.0
46822,1,-0.235227,-0.239384,0.942,71.0,49.0
46823,1,-0.236847,-0.237098,0.942172,71.0,49.0
46824,1,-0.238296,-0.234367,0.94249,71.0,49.0
46825,1,-0.238443,-0.234235,0.942486,71.0,49.0
46826,1,-0.237578,-0.236449,0.942151,71.0,49.0
46827,1,-0.235545,-0.240554,0.941622,71.0,49.0
46828,1,-0.23344,-0.243682,0.941342,72.0,49.0
46829,1,-0.233831,-0.243861,0.941199,72.0,49.0
46830,1,-0.234454,-0.243584,0.941115,72.0,49.0
46831,1,-0.235374,-0.243638,0.940872,72.0,49.0
46832,1,-0.237546,-0.243344,0.940402,71.0,49.0
46833,1,-0.238871,-0.243468,0.940034,71.0,49.0
46834,1,-0.239597,-0.242456,0.940111,71.0,49.0
46835,1,-0.241408,-0.240967,0.94003,71.0,49.0
46836,1,-0.24248,-0.239701,0.940078,71.0,49.0
46837,1,-0.244181,-0.239672,0.939645,71.0,49.0
46838,1,-0.245382,-0.239491,0.939379,71.0,49.0
46839,1,-0.24655,-0.239957,0.938954,71.0,49.0
46840,1,-0.24765,-0.240034,0.938644,71.0,49.0
46841,1,-0.248166,-0.240779,0.938317,71.0,49.0
46842,1,-0.249078,-0.241101,0.937993,71.0,49.0
46843,1,-0.249077,-0.241762,0.937823,71.0,49.0
46844,1,-0.249952,-0.241825,0.937574,71.0,49.0
46845,1,-0.250403,-0.241672,0.937493,71.0,49.0
46846,1,-0.249846,-0.242274,0.937486,71.0,49.0
46847,1,-0.250402,-0.242725,0.937221,71.0,49.0
46848,1,-0.24989,-0.242905,0.937311,71.0,49.0
46849,1,-0.249742,-0.243798,0.937119,71.0,49.0
46850,1,-0.249064,-0.244653,0.937076,71.0,49.0
46851,1,-0.249054,-0.244847,0.937028,71.0,49.0
46852,1,-0.248712,-0.245237,0.937017,71.0,49.0
46853,1,-0.248168,-0.245713,0.937037,71.0,49.0
46854,1,-0.247035,-0.246549,0.937116,71.0,49.0
46855,1,-0.246037,-0.2471,0.937234,71.0,49.0
46856,1,-0.245061,-0.247515,0.93738,71.0,49.0
46857,1,-0.243947,-0.248168,0.937498,71.0,49.0
46858,1,-0.242817,-0.248534,0.937694,71.0,49.0
46859,1,-0.241586,-0.248603,0.937994,71.0,49.0
46860,1,-0.240303,-0.248599,0.938325,71.0,49.0
46861,1,-0.239208,-0.249121,0.938466,71.0,49.0
46862,1,-0.237815,-0.249532,0.938711,71.0,48.0
46863,1,-0.237199,-0.250682,0.93856,71.0,48.0
46864,1,-0.235036,-0.252079,0.93873,71.0,48.0
46865,1,-0.232893,-0.253737,0.938817,71.0,48.0
46866,1,-0.230743,-0.25602,0.938728,72.0,48.0
46867,1,-0.230048,-0.258181,0.938307,72.0,48.0
46868,1,-0.229258,-0.25916,0.938231,72.0,48.0
