FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
22501,1,0.081317,-0.03024,0.996229,83,64
22502,1,0.084208,-0.036007,0.995797,83,63
22503,1,0.084853,-0.03987,0.995595,83,63
22504,1,0.089475,-0.044617,0.994989,84,63
22505,1,0.102898,-0.046654,0.993597,85,63
22506,1,0.109298,-0.05512,0.99248,85,62
22507,1,0.116593,-0.055568,0.991624,86,62
22508,1,0.12614,-0.049884,0.990757,86,62
22509,1,0.130338,-0.039269,0.990692,87,63
22510,1,0.126818,-0.037086,0.991233,87,63
22511,1,0.147329,-0.03052,0.988617,88,64
22512,1,0.158386,-0.034981,0.986757,89,63
22513,1,0.161582,-0.029939,0.986405,89,64
22514,1,0.163801,-0.020326,0.986284,89,64
22515,1,0.163612,-0.017498,0.98637,89,65
22516,1,0.161627,-0.015633,0.986728,89,65
22517,1,0.157305,-0.014053,0.98745,89,65
22518,1,0.151426,-0.018121,0.988302,89,64
22519,1,0.143405,-0.020605,0.98945,88,64
22520,1,0.102427,-0.022511,0.994486,85,64
22521,1,0.096686,-0.021282,0.995087,84,64
22522,1,0.088661,-0.022002,0.995819,84,64
22523,1,0.081852,-0.019987,0.996444,83,64
22524,1,0.076949,-0.013784,0.99694,83,65
22525,1,0.073723,-0.014788,0.997169,83,65
22526,1,0.067559,-0.016987,0.997571,82,64
22527,1,0.066136,-0.016068,0.997681,82,64
22528,1,0.067143,-0.013692,0.997649,82,65
22529,1,0.039384,-0.021573,0.998991,80,64
22530,1,0.035648,-0.023713,0.999083,80,64
22531,1,0.033642,-0.027164,0.999065,80,63
22532,1,0.033329,-0.028192,0.999047,80,63
22533,1,0.031889,-0.016956,0.999348,79,64
22534,1,0.032372,-0.016878,0.999333,80,64
22535,1,0.027816,-0.029951,0.999164,79,63
22536,1,-0.012178,-0.037287,0.99923,76,63
22537,1,-0.009282,-0.028741,0.999544,76,63
22538,1,-0.004453,-0.021055,0.999768,77,64
22539,1,-0.003712,-0.003591,0.999987,77,65
22540,1,-0.004621,-0.011703,0.999921,77,65
22541,1,-0.006102,-0.027197,0.999611,77,63
22542,1,-0.003533,-0.027773,0.999608,77,63
22543,1,0.068207,-0.016033,0.997542,82,64
22544,1,0.071734,-0.002286,0.997421,83,65
22545,1,0.071613,0.003442,0.997427,83,66
22546,1,0.070121,0.005356,0.997524,83,66
22547,1,0.065492,-0.008495,0.997817,82,65
22548,1,0.106705,-0.017485,0.994137,85,64
22549,1,0.112585,-0.022413,0.993389,86,64
22550,1,0.112135,-0.011578,0.993625,86,64
22551,1,0.110164,-0.014002,0.993815,86,64
22552,1,0.110256,-0.01654,0.993766,86,64
22553,1,0.107778,-0.027354,0.993799,85,63
22554,1,0.107993,-0.024751,0.993844,85,63
22555,1,0.102704,-0.035621,0.994074,85,62
22556,1,0.10065,-0.028542,0.994512,85,63
22557,1,0.099771,-0.025519,0.994683,85,63
22558,1,0.099392,-0.025129,0.994731,85,63
22559,1,0.09686,-0.041351,0.994439,85,62
22560,1,0.115605,-0.049094,0.992081,86,62
22561,1,0.113988,-0.045902,0.992421,86,62
22562,1,0.116019,-0.051657,0.991903,86,61
22563,1,0.117531,-0.045096,0.992045,86,62
22564,1,0.11941,-0.032802,0.992303,86,63
22565,1,0.119947,-0.037215,0.992082,86,63
22566,1,0.116815,-0.034478,0.992555,86,63
22567,1,0.111353,-0.032946,0.993235,85,63
22568,1,0.083245,-0.027352,0.996154,83,63
22569,1,0.080585,-0.020324,0.996541,83,64
22570,1,0.086268,-0.001786,0.99627,83,65
22571,1,0.089539,0.001048,0.995983,84,66
22572,1,0.089248,0.007543,0.995981,84,66
22573,1,0.084534,-0.005027,0.996408,83,65
22574,1,0.079957,-0.017106,0.996651,83,64
22575,1,0.074171,-0.036567,0.996575,83,63
22576,1,0.071382,-0.042258,0.996553,82,62
