FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
12001,1,0.166206,-0.083865,0.982518,90,61
12002,1,0.168929,-0.083485,0.982086,90,61
12003,1,0.170511,-0.084314,0.981742,90,61
12004,1,0.000643,-0.04611,0.998936,77,64
12005,1,0.039231,-0.018016,0.999068,80,66
12006,1,0.039491,-0.017526,0.999066,80,66
12007,1,0.047443,-0.015674,0.998751,80,66
12008,1,0.051599,-0.009778,0.99862,81,67
12009,1,0.055519,-0.007888,0.998426,81,67
12010,1,0.056944,-0.006004,0.998359,81,67
12011,1,0.056222,-0.005315,0.998404,81,67
12012,1,0.057959,-0.006624,0.998297,82,67
12013,1,0.062395,-0.004958,0.998039,82,67
12014,1,0.131515,-0.00529,0.9913,87,67
12015,1,0.129638,-0.00786,0.99153,87,67
12016,1,0.117525,-0.017281,0.992919,86,66
12017,1,0.105964,-0.018472,0.994198,86,66
12018,1,0.095032,-0.00976,0.995426,85,66
12019,1,0.08795,-0.006474,0.996104,84,67
12020,1,0.161113,-0.021312,0.986706,90,65
12021,1,0.160669,-0.020879,0.986787,90,65
12022,1,0.157406,-0.019665,0.987338,90,65
12023,1,0.151367,-0.006815,0.988454,89,66
12024,1,0.144895,-0.000696,0.989447,89,67
12025,1,0.135371,0.001795,0.990793,88,67
12026,1,0.120666,0.000533,0.992693,87,67
12027,1,0.164312,-0.002521,0.986405,91,67
12028,1,0.178592,-0.010238,0.98387,92,66
12029,1,0.17636,-0.011743,0.984256,91,66
12030,1,0.174929,-0.012849,0.984497,91,66
12031,1,0.177924,-0.01153,0.983977,92,66
12032,1,0.003133,-0.012684,0.999915,78,66
12033,1,0.00278,-0.012309,0.99992,78,66
12034,1,0.041829,-0.002222,0.999122,81,66
12035,1,0.060578,0.001201,0.998163,83,67
12036,1,0.071959,0.003431,0.997402,83,67
12037,1,0.077194,0.008151,0.996983,84,67
12038,1,0.077613,0.007664,0.996954,84,67
12039,1,0.076148,0.004106,0.997088,84,67
12040,1,0.1399,0.012609,0.990085,89,68
12041,1,0.140275,0.012221,0.990037,89,68
12042,1,0.132269,0.008083,0.991181,88,67
12043,1,0.13206,0.007742,0.991211,88,67
12044,1,0.124487,0.007988,0.992189,87,67
12045,1,0.128204,0.00247,0.991745,88,67
12046,1,0.199523,0.005413,0.979878,93,67
12047,1,0.172442,-0.010327,0.984965,91,66
12048,1,0.17212,-0.010825,0.985016,91,66
12049,1,0.158052,-0.008242,0.987396,90,66
12050,1,0.148538,-0.011601,0.988839,89,66
12051,1,0.140667,-0.020173,0.989851,89,65
12052,1,0.146487,-0.056438,0.987601,89,63
12053,1,0.146654,-0.056854,0.987553,89,63
12054,1,0.141911,-0.051743,0.988526,89,63
12055,1,0.137775,-0.053669,0.989008,88,63
12056,1,0.136036,-0.059009,0.988945,88,63
12057,1,0.134814,-0.05513,0.989336,88,63
12058,1,0.136891,-0.047645,0.98944,88,63
12059,1,0.140922,-0.047553,0.988878,89,63
12060,1,0.140787,-0.047556,0.988897,89,63
12061,1,0.143251,-0.052158,0.988311,89,63
12062,1,0.145892,-0.048342,0.988119,89,63
12063,1,0.157298,-0.043853,0.986577,90,64
12064,1,0.16262,-0.048812,0.985481,90,63
12065,1,0.163071,-0.04883,0.985405,90,63
12066,1,0.11035,-0.018621,0.993718,86,66
12067,1,0.117519,-0.007968,0.993039,87,66
12068,1,0.120283,-0.00506,0.992727,87,67
12069,1,0.119664,0.004763,0.992803,87,67
12070,1,0.119981,0.005111,0.992763,87,67
12071,1,0.118777,0.00902,0.99288,87,68
12072,1,0.116836,0.008337,0.993116,87,68
12073,1,0.115282,0.00509,0.99332,86,67
12074,1,0.142745,0.001104,0.989759,89,67
12075,1,0.143232,0.001252,0.989688,89,67
12076,1,0.143171,-0.006595,0.989676,88,66
12077,1,0.144027,-0.003288,0.989568,89,67
12078,1,0.019609,-0.01264,0.999728,79,66
12079,1,0.041871,-0.004341,0.999114,81,67
12080,1,0.04232,-0.004467,0.999094,81,67
12081,1,0.063115,-0.005789,0.997989,82,67
12082,1,0.07319,-0.004938,0.997306,83,67
12083,1,0.079028,-0.003419,0.996867,83,67
12084,1,0.038055,-0.008947,0.999236,80,66
12085,1,-0.165739,0.000809,0.986169,65,67
12086,1,-0.150493,0.018786,0.988433,66,68
12087,1,-0.150552,0.018881,0.988422,66,68
12088,1,-0.123179,0.017628,0.992228,68,68
12089,1,-0.099402,0.0233,0.994775,70,69
12090,1,-0.089138,0.020216,0.995814,70,68
12091,1,-0.083545,0.02009,0.996301,71,68
12092,1,-0.077652,0.023519,0.996703,71,69
12093,1,-0.229284,0.032344,0.972822,60,69
12094,1,-0.242153,0.028267,0.969826,59,69
12095,1,-0.241815,0.028479,0.969904,59,69
12096,1,-0.224083,0.030531,0.974092,60,69
12097,1,-0.223425,0.030647,0.974239,60,69
12098,1,-0.222582,0.027621,0.974523,60,69
12099,1,-0.226405,0.02658,0.97367,60,69
12100,1,-0.244816,0.029331,0.969126,58,69
12101,1,-0.346809,0.024431,0.937618,50,69
12102,1,-0.346521,0.024565,0.93772,50,69
12103,1,-0.354365,0.022415,0.934838,50,68
12104,1,-0.362335,0.018666,0.931861,49,68
12105,1,-0.374784,0.014381,0.927001,48,68
12106,1,-0.226251,-0.028824,0.973643,59,65
12107,1,-0.226122,-0.028797,0.973673,59,65
12108,1,-0.034831,-0.04533,0.998365,74,63
12109,1,0.142147,-0.003391,0.98984,88,66
12110,1,0.251528,0.037733,0.967114,96,70
12111,1,0.248548,0.028724,0.968193,96,69
12112,1,0.229333,0.012447,0.973269,94,68
12113,1,0.168412,-0.006691,0.985694,90,66
12114,1,0.168651,-0.006916,0.985651,90,66
12115,1,0.147398,-0.014195,0.988975,88,66
12116,1,0.222202,-0.051677,0.97363,94,63
12117,1,0.222332,-0.051852,0.973591,94,63
12118,1,0.214634,-0.058232,0.974957,93,62
12119,1,0.198484,-0.063381,0.978053,92,62
12120,1,0.180342,-0.066219,0.981372,90,62
12121,1,0.164807,-0.05585,0.984743,89,63
12122,1,0.165074,-0.056033,0.984688,89,63
12123,1,0.184266,-0.065018,0.980724,91,62
12124,1,0.18439,-0.065257,0.980684,91,62
12125,1,0.181279,-0.063445,0.981383,90,62
12126,1,0.179471,-0.062672,0.981765,90,62
12127,1,0.079939,-0.032797,0.99626,83,64
12128,1,0.083625,-0.021142,0.996273,83,65
12129,1,0.083213,-0.021298,0.996304,83,65
12130,1,0.083698,-0.021829,0.996252,83,65
12131,1,0.083932,-0.0195,0.996281,83,66
12132,1,0.084255,-0.019293,0.996257,83,66
12133,1,0.121585,-0.007636,0.992552,86,66
12134,1,0.121556,-0.007825,0.992554,86,66
12135,1,0.151969,0.003491,0.988379,88,67
12136,1,0.148459,0.00609,0.9889,88,68
12137,1,0.142051,0.004573,0.989849,88,67
12138,1,0.13557,-0.006818,0.990744,87,67
12139,1,0.134699,-0.006705,0.990864,87,67
12140,1,0.171904,-0.057837,0.983414,90,63
12141,1,0.171456,-0.057803,0.983495,90,63
12142,1,0.165229,-0.056529,0.984634,90,63
12143,1,0.158453,-0.061212,0.985467,89,62
12144,1,0.159047,-0.061485,0.985355,89,62
12145,1,0.158059,-0.06728,0.985135,89,62
12146,1,0.170312,-0.079921,0.982144,90,61
12147,1,0.169859,-0.082992,0.981968,90,61
12148,1,0.172642,-0.086694,0.981162,90,60
12149,1,0.17309,-0.086919,0.981063,90,60
12150,1,0.172265,-0.096949,0.980268,90,60
12151,1,0.172451,-0.09718,0.980213,90,60
12152,1,0.174635,-0.098143,0.97973,90,60
12153,1,0.177541,-0.098105,0.979211,90,60
12154,1,0.180138,-0.095933,0.978952,90,60
12155,1,0.184493,-0.093765,0.978351,91,60
12156,1,0.184771,-0.094008,0.978275,91,60
12157,1,0.187904,-0.094846,0.977597,91,60
12158,1,0.191269,-0.0936,0.977065,91,60
12159,1,0.19879,-0.072986,0.977321,92,62
12160,1,0.206629,-0.076038,0.97546,92,62
12161,1,0.207866,-0.076288,0.975178,92,62
12162,1,0.210897,-0.074296,0.974681,92,62
12163,1,0.207881,-0.075658,0.975224,92,62
12164,1,0.095878,-0.01733,0.995242,83,66
12165,1,0.106707,0.00423,0.994282,84,68
12166,1,0.10723,0.003911,0.994227,84,68
12167,1,0.108576,0.003986,0.99408,84,68
12168,1,0.110163,0.004757,0.993902,84,68
12169,1,0.115112,0.003368,0.993347,85,68
12170,1,0.122522,0.005777,0.992449,85,68
12171,1,0.122939,0.005059,0.992401,85,68
12172,1,0.061751,0.012845,0.998009,80,69
12173,1,0.077354,0.017842,0.996844,82,69
12174,1,0.090146,0.018647,0.995754,83,69
12175,1,0.116572,0.026393,0.992831,85,70
12176,1,0.116852,0.025791,0.992814,85,70
12177,1,0.136331,0.027943,0.990269,86,70
12178,1,0.136655,0.02761,0.990234,86,70
12179,1,0.146617,0.030234,0.988731,87,70
12180,1,0.111413,0.019384,0.993585,84,70
12181,1,0.111623,0.018888,0.993571,84,70
12182,1,0.065918,0.009904,0.997776,81,69
12183,1,0.066149,0.00942,0.997765,81,69
12184,1,0.093568,0.016979,0.995468,83,70
12185,1,0.127136,0.018706,0.991709,85,70
12186,1,0.160015,0.017404,0.986961,87,70
12187,1,0.192208,0.02305,0.981083,90,70
12188,1,0.192933,0.022603,0.980952,90,70
12189,1,0.210532,0.024827,0.977272,91,70
12190,1,0.22776,0.021014,0.973491,92,70
12191,1,0.085829,0.01768,0.996153,82,70
12192,1,-0.154147,0.022651,0.987788,63,70
12193,1,-0.153657,0.022019,0.987879,63,70
12194,1,-0.123596,0.014888,0.992221,66,70
12195,1,-0.094074,0.014807,0.995455,68,70
12196,1,-0.141478,0.024658,0.989634,64,71
12197,1,-0.319676,0.028444,0.9471,51,71
12198,1,-0.319115,0.027719,0.947311,51,71
12199,1,-0.296693,0.023928,0.954673,52,71
12200,1,-0.2813,0.021036,0.959389,54,71
12201,1,-0.269371,0.016039,0.962903,54,70
12202,1,-0.424421,0.025561,0.905104,43,71
12203,1,-0.423913,0.024753,0.905364,43,71
12204,1,-0.478917,0.010971,0.877792,38,70
12205,1,-0.478432,0.010139,0.878066,38,70
12206,1,-0.472346,0.009358,0.881364,39,70
12207,1,-0.468978,-0.00143,0.883209,39,69
12208,1,-0.468756,-0.002094,0.883325,39,69
12209,1,-0.515221,0.013055,0.856958,36,70
12210,1,-0.515095,0.012577,0.857041,36,70
12211,1,-0.546473,0.013117,0.837374,33,71
12212,1,-0.554711,0.021272,0.831771,33,71
12213,1,-0.555402,0.014677,0.831452,33,71
12214,1,-0.556526,0.002585,0.830826,32,70
12215,1,-0.556687,0.002384,0.830719,32,70
12216,1,-0.55584,-0.00186,0.831287,33,70
12217,1,-0.554709,-0.000116,0.832044,33,70
12218,1,-0.55489,-0.000259,0.831924,33,70
12219,1,-0.560617,-0.010632,0.828007,32,69
12220,1,-0.56096,-0.010483,0.827777,32,69
12221,1,-0.55914,-0.010677,0.829005,32,69
12222,1,-0.5502,-0.016149,0.834877,33,69
12223,1,-0.549541,-0.021489,0.83519,33,68
12224,1,-0.537774,-0.037511,0.842254,34,67
12225,1,-0.538248,-0.037186,0.841966,34,67
12226,1,-0.532854,-0.044533,0.845035,35,66
12227,1,-0.528159,-0.048858,0.847738,35,66
