FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
6751,1,0.027083,0.027056,0.999267,83,70
6752,1,0.045784,0.024021,0.998662,84,70
6753,1,0.045784,0.023847,0.998667,84,70
6754,1,0.048252,0.021489,0.998604,85,70
6755,1,0.045782,0.023341,0.998679,84,70
6756,1,0.04563,0.022943,0.998695,84,70
6757,1,0.065092,0.034505,0.997283,86,71
6758,1,0.064641,0.034264,0.99732,86,71
6759,1,0.071466,0.034899,0.996832,87,71
6760,1,0.065791,0.040712,0.997003,86,71
6761,1,0.065279,0.040125,0.99706,86,71
6762,1,0.063342,0.057413,0.996339,86,72
6763,1,0.062828,0.056807,0.996406,86,72
6764,1,0.078772,0.073189,0.994202,87,74
6765,1,0.091853,0.085549,0.992091,88,75
6766,1,0.092001,0.085122,0.992114,88,75
6767,1,0.093897,0.086962,0.991777,88,75
6768,1,0.093948,0.086458,0.991816,88,75
6769,1,0.094497,0.095775,0.990907,89,76
6770,1,0.096488,0.096381,0.990657,89,76
6771,1,0.096414,0.095738,0.990726,89,76
6772,1,0.218809,0.075772,0.972821,98,74
6773,1,0.218785,0.075123,0.972877,98,74
6774,1,0.19793,0.060105,0.978372,96,73
6775,1,0.192474,0.05601,0.979702,96,73
6776,1,0.192503,0.055463,0.979728,96,73
6777,1,0.18794,0.057992,0.980467,96,73
6778,1,0.188006,0.05757,0.980479,96,73
6779,1,0.087848,0.042711,0.995218,88,72
6780,1,0.087896,0.042322,0.99523,88,72
6781,1,0.092402,0.042767,0.994803,88,72
6782,1,0.095959,0.053539,0.993944,89,73
6783,1,0.095507,0.053495,0.99399,89,73
6784,1,0.086658,0.051941,0.994883,88,73
6785,1,0.086183,0.051994,0.994922,88,73
6786,1,0.078197,0.055795,0.995375,87,73
6787,1,0.070082,0.035602,0.996906,87,72
6788,1,0.069862,0.035584,0.996922,87,72
6789,1,0.181858,0.02544,0.982996,95,71
6790,1,0.178874,0.034641,0.983262,95,72
6791,1,0.17929,0.035,0.983173,95,72
6792,1,0.167859,0.012565,0.985731,94,70
6793,1,0.168591,0.0132,0.985598,94,70
6794,1,0.06268,0.034688,0.997431,86,71
6795,1,0.063512,0.035359,0.997355,86,71
6796,1,0.06972,0.046162,0.996498,87,72
6797,1,0.072387,0.058701,0.995648,87,73
6798,1,0.073315,0.059625,0.995525,87,73
6799,1,0.065702,0.072369,0.995212,86,74
6800,1,0.066362,0.073222,0.995105,86,74
6801,1,0.063341,0.066925,0.995745,86,73
6802,1,0.027596,0.080657,0.99636,83,74
6803,1,0.027855,0.081645,0.996272,83,74
6804,1,0.022954,0.089601,0.995713,83,75
6805,1,0.023016,0.090387,0.995641,83,75
6806,1,0.009571,0.087904,0.996083,82,75
6807,1,0.009775,0.088357,0.996041,82,75
6808,1,0.158026,0.090858,0.983246,93,75
6809,1,0.189811,0.070655,0.979275,95,73
6810,1,0.190089,0.070844,0.979208,95,73
6811,1,0.167478,0.07457,0.983052,94,73
6812,1,0.167694,0.074738,0.983002,94,73
6813,1,0.157029,0.07716,0.984575,93,74
6814,1,0.147829,0.077443,0.985976,92,74
6815,1,0.147553,0.077501,0.986013,92,74
6816,1,-0.044048,0.071438,0.996472,78,73
6817,1,-0.027131,0.079157,0.996493,79,74
6818,1,-0.027293,0.078856,0.996512,79,74
6819,1,-0.009582,0.090365,0.995863,80,75
6820,1,-0.009937,0.090169,0.995877,80,75
6821,1,-0.00982,0.099541,0.994985,80,75
6822,1,-0.010374,0.099511,0.994982,80,75
6823,1,-0.008904,0.098688,0.995079,80,75
6824,1,-0.004344,0.105484,0.994411,81,76
6825,1,-0.004198,0.105243,0.994438,81,76
6826,1,0.012143,0.123838,0.992228,82,77
6827,1,0.012108,0.123608,0.992257,82,77
6828,1,-0.002408,0.124514,0.992215,81,77
6829,1,-0.013588,0.131007,0.991288,80,78
6830,1,-0.013645,0.130951,0.991295,80,78
6831,1,0.192505,0.1117,0.974918,96,76
6832,1,0.193106,0.111461,0.974826,96,76
6833,1,0.20496,0.086776,0.974916,96,75
6834,1,0.184484,0.090553,0.978655,95,75
6835,1,0.184814,0.090482,0.978599,95,75
6836,1,0.160035,0.099873,0.982046,93,76
6837,1,0.159843,0.100096,0.982055,93,76
6838,1,0.159926,0.079327,0.983936,93,74
6839,1,0.159668,0.079266,0.983983,93,74
6840,1,0.281801,-0.019151,0.959282,102,67
6841,1,0.290038,-0.030302,0.956535,103,66
6842,1,0.29056,-0.030102,0.956383,103,66
6843,1,0.256402,-0.056748,0.964903,100,64
