FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
1,1,0.386788,-0.354528,0.851296,107,18
2,1,0.387256,-0.354021,0.851294,107,18
3,1,0.387835,-0.353916,0.851074,107,18
4,1,0.388518,-0.35234,0.851417,107,18
5,1,0.390319,-0.351614,0.850893,107,18
6,1,0.390975,-0.350781,0.850936,107,18
7,1,0.391153,-0.35027,0.851064,107,18
8,1,0.391885,-0.349329,0.851114,107,18
9,1,0.392387,-0.34899,0.851022,107,18
10,1,0.392734,-0.348165,0.851199,107,18
11,1,0.393291,-0.34776,0.851108,107,18
12,1,0.393031,-0.347602,0.851293,107,19
13,1,0.394308,-0.347845,0.850602,107,18
14,1,0.394523,-0.347534,0.85063,107,18
15,1,0.394717,-0.34731,0.850631,107,19
16,1,0.395392,-0.347566,0.850213,107,18
17,1,0.396395,-0.346618,0.850133,107,19
18,1,0.396636,-0.346614,0.850023,107,19
19,1,0.397252,-0.345717,0.8501,107,19
20,1,0.397517,-0.345451,0.850085,107,19
21,1,0.397979,-0.344843,0.850115,107,19
22,1,0.398641,-0.34474,0.849847,107,19
23,1,0.398633,-0.344595,0.84991,107,19
24,1,0.398765,-0.344793,0.849767,107,19
25,1,0.398447,-0.344429,0.850064,107,19
26,1,0.398907,-0.343903,0.850061,108,19
27,1,0.399324,-0.343007,0.850227,108,19
28,1,0.399029,-0.34285,0.850429,108,19
29,1,0.399199,-0.342982,0.850296,108,19
30,1,0.401171,-0.340943,0.850188,108,19
31,1,0.409146,-0.335826,0.848422,108,19
32,1,0.410946,-0.332972,0.848677,108,19
33,1,0.410647,-0.332277,0.849094,108,19
34,1,0.411299,-0.332496,0.848693,108,19
35,1,0.411435,-0.331794,0.848902,108,19
36,1,0.412769,-0.331472,0.84838,109,19
37,1,0.412761,-0.330102,0.848917,109,19
38,1,0.413083,-0.329693,0.84892,109,19
39,1,0.413699,-0.329331,0.84876,109,19
40,1,0.414567,-0.328284,0.848743,109,19
41,1,0.414345,-0.328335,0.848831,109,19
42,1,0.414975,-0.328264,0.848551,109,19
43,1,0.414748,-0.328224,0.848677,109,19
44,1,0.414919,-0.327638,0.84882,109,19
45,1,0.415648,-0.327725,0.84843,109,19
46,1,0.415669,-0.32653,0.84888,109,19
