FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
7201,1,0.21125,-0.166867,0.963083,108,34
7202,1,0.210663,-0.171187,0.962453,108,33
7203,1,0.210252,-0.16699,0.96328,108,34
7204,1,0.20977,-0.16996,0.962866,108,33
7205,1,0.212819,-0.165116,0.963039,108,33
7206,1,0.215833,-0.165989,0.962218,109,33
7207,1,0.21999,-0.158443,0.962549,109,34
7208,1,0.232587,-0.15873,0.959535,109,33
7209,1,0.238058,-0.149705,0.959644,110,34
7210,1,0.240005,-0.147691,0.959471,110,34
7211,1,0.241543,-0.141846,0.959967,110,34
7212,1,0.246466,-0.148523,0.957703,110,34
7213,1,0.24776,-0.147588,0.957514,110,34
7214,1,0.249061,-0.1466,0.957328,110,34
7215,1,0.249256,-0.146537,0.957287,110,34
7216,1,0.255037,-0.15254,0.954823,110,33
7217,1,0.255372,-0.152502,0.95474,110,33
7218,1,0.259315,-0.158797,0.952649,111,33
7219,1,0.260628,-0.159172,0.952227,111,33
7220,1,0.262836,-0.167675,0.950159,111,33
7221,1,0.263623,-0.168737,0.949753,111,32
7222,1,0.267733,-0.173826,0.947683,111,32
7223,1,0.267891,-0.169763,0.948375,111,32
7224,1,0.270611,-0.174457,0.946749,111,32
7225,1,0.274486,-0.165401,0.947259,112,33
7226,1,0.277599,-0.167612,0.945962,112,33
7227,1,0.281494,-0.158,0.946466,112,33
7228,1,0.283176,-0.159387,0.945731,112,33
7229,1,0.287295,-0.15318,0.945514,113,33
7230,1,0.289502,-0.158556,0.943954,113,33
7231,1,0.29125,-0.155958,0.943849,113,33
7232,1,0.294356,-0.164038,0.941513,113,33
7233,1,0.292016,-0.167602,0.941614,113,33
7234,1,0.286909,-0.179367,0.941016,113,32
7235,1,0.288783,-0.184964,0.939358,113,32
7236,1,0.28792,-0.185266,0.939563,113,32
7237,1,0.287097,-0.185577,0.939754,113,32
7238,1,0.28963,-0.189476,0.938197,113,31
7239,1,0.287312,-0.18832,0.939142,113,32
7240,1,0.290747,-0.193578,0.937013,113,31
7241,1,0.29194,-0.190168,0.937341,114,32
7242,1,0.29323,-0.193125,0.936333,114,31
7243,1,0.294685,-0.186898,0.937139,114,32
7244,1,0.295421,-0.188973,0.936491,114,32
7245,1,0.296536,-0.184277,0.937074,114,32
7246,1,0.297265,-0.185334,0.936635,114,32
7247,1,0.295071,-0.17915,0.93853,114,32
7248,1,0.294618,-0.180585,0.938397,114,32
7249,1,0.292001,-0.174409,0.940381,114,33
7250,1,0.291219,-0.178616,0.939834,114,32
7251,1,0.288985,-0.173004,0.941572,114,33
7252,1,0.28861,-0.180046,0.940366,114,32
7253,1,0.287585,-0.176664,0.941321,114,33
7254,1,0.286072,-0.181741,0.940815,114,32
7255,1,0.286213,-0.178448,0.941402,114,32
7256,1,0.284387,-0.185291,0.940633,114,32
7257,1,0.288177,-0.178514,0.940791,114,32
7258,1,0.293367,-0.180408,0.938823,114,32
7259,1,0.293016,-0.173538,0.940227,114,33
