FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
1,1,0.289476,-0.180037,0.940101,114,32
2,1,0.289673,-0.173291,0.941307,114,32
3,1,0.290482,-0.17764,0.940247,114,32
4,1,0.294497,-0.17011,0.94039,114,32
5,1,0.290086,-0.169461,0.941877,114,32
6,1,0.28694,-0.163962,0.943813,114,33
7,1,0.288065,-0.162311,0.943755,114,33
8,1,0.291992,-0.156218,0.943577,114,33
9,1,0.294281,-0.155922,0.942914,115,33
10,1,0.295773,-0.151657,0.943143,115,34
11,1,0.297272,-0.153993,0.942293,115,33
12,1,0.299345,-0.145661,0.942961,115,34
13,1,0.300408,-0.149875,0.941962,115,34
14,1,0.302343,-0.143102,0.942396,115,34
15,1,0.303209,-0.149048,0.941195,115,34
16,1,0.303515,-0.140914,0.942349,115,34
17,1,0.302462,-0.144595,0.94213,115,34
18,1,0.302917,-0.137321,0.943072,115,35
19,1,0.300865,-0.141155,0.943163,115,34
20,1,0.303531,-0.133139,0.943474,115,35
21,1,0.304222,-0.135226,0.942954,115,35
22,1,0.3077,-0.130191,0.942534,115,35
23,1,0.308188,-0.134927,0.941709,115,35
24,1,0.306959,-0.128672,0.942984,115,35
25,1,0.250565,-0.141089,0.957764,112,34
26,1,0.180584,-0.137766,0.973863,108,35
27,1,0.139098,-0.116242,0.983433,105,36
28,-1,-1.0,-1.0,-1.0,0,0
29,-1,-1.0,-1.0,-1.0,0,0
30,-1,-1.0,-1.0,-1.0,0,0
31,1,0.202906,-0.111318,0.97285,109,36
32,1,0.209404,-0.155158,0.965441,109,34
33,1,0.229842,-0.143368,0.96261,111,34
34,1,0.23386,-0.139636,0.962191,111,35
35,1,0.238832,-0.143362,0.96042,111,34
36,1,0.241307,-0.137467,0.960663,111,35
37,1,0.24362,-0.141073,0.959556,111,34
38,1,0.246072,-0.135259,0.959767,112,35
39,1,0.249435,-0.13806,0.9585,112,35
40,1,0.249472,-0.134522,0.958993,112,35
41,1,0.252458,-0.137962,0.957722,112,35
42,1,0.252655,-0.136451,0.957886,112,35
43,1,0.254109,-0.140991,0.956844,112,34
44,1,0.253243,-0.137307,0.957609,112,35
45,1,0.254338,-0.144671,0.956234,112,34
46,1,0.256899,-0.13984,0.956268,112,34
47,1,0.259782,-0.140869,0.955337,113,34
48,1,0.256668,-0.136878,0.956758,112,35
49,1,0.248814,-0.142682,0.957984,112,34
50,1,0.262918,-0.135077,0.955316,113,35
51,1,0.262515,-0.134959,0.955443,113,35
52,1,0.262128,-0.134846,0.955565,113,35
53,1,0.265378,-0.138939,0.954081,113,34
54,1,0.269822,-0.127924,0.954375,113,35
55,1,0.273965,-0.12846,0.953122,114,35
56,1,0.293855,-0.111677,0.949304,115,36
57,1,0.293814,-0.112824,0.949181,115,36
58,1,0.298704,-0.110185,0.947964,115,36
59,1,0.297068,-0.113884,0.94804,115,36
60,1,0.30119,-0.111513,0.947021,115,36
61,1,0.297917,-0.112649,0.947922,115,36
62,1,0.298434,-0.107016,0.948412,115,36
63,1,0.295175,-0.115459,0.948441,115,36
64,1,0.29596,-0.106403,0.949256,115,36
65,1,0.294732,-0.106303,0.949649,115,36
66,1,0.29622,-0.10219,0.949637,115,37
67,1,0.29469,-0.10336,0.949987,115,37
68,1,0.292574,-0.100269,0.950971,114,37
69,1,0.293869,-0.102479,0.950336,115,37
70,1,0.292405,-0.097446,0.951317,114,37
71,1,0.28993,-0.10208,0.951588,114,37
72,1,0.291136,-0.098497,0.951598,114,37
73,1,0.288128,-0.100355,0.952319,114,37
74,1,0.287401,-0.099271,0.952652,114,37
75,1,0.289479,-0.102247,0.951708,114,37
76,1,0.288539,-0.098527,0.952385,114,37
77,1,0.289283,-0.102649,0.951724,114,37
78,1,0.290419,-0.097877,0.951881,114,37
79,1,0.290455,-0.100032,0.951646,114,37
80,1,0.291248,-0.098725,0.95154,114,37
81,1,0.289962,-0.103707,0.951402,114,37
82,1,0.292257,-0.099981,0.951099,114,37
83,1,0.292715,-0.106909,0.950204,114,37
84,1,0.292302,-0.102705,0.950795,114,37
85,1,0.294164,-0.110493,0.949347,114,36
86,1,0.295873,-0.110391,0.948827,115,36
87,1,0.296592,-0.11758,0.947738,115,36
88,1,0.298502,-0.112884,0.94771,115,36
89,1,0.29891,-0.120833,0.946601,115,36
90,1,0.300643,-0.116486,0.946597,115,36
91,1,0.301595,-0.121338,0.945684,115,36
92,1,0.303816,-0.117777,0.945423,115,36
93,1,0.301507,-0.121534,0.945687,115,36
94,1,0.300834,-0.116437,0.946542,115,36
95,1,0.301438,-0.119851,0.945923,115,36
96,1,0.300834,-0.116352,0.946552,115,36
97,1,0.301658,-0.121634,0.945626,115,36
98,1,0.299955,-0.116537,0.946808,115,36
99,1,0.300587,-0.120719,0.946084,115,36
100,1,0.309131,-0.114414,0.944112,115,36
101,1,0.309131,-0.114414,0.944112,115,36
102,1,0.309097,-0.11453,0.944109,115,36
103,1,0.309063,-0.114649,0.944106,115,36
