FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
5401,1,0.317244,-0.090198,0.944045,119,45
5402,1,0.317576,-0.092459,0.943714,119,45
5403,1,0.317546,-0.090419,0.943922,119,45
5404,1,0.318245,-0.09266,0.943469,119,45
5405,1,0.31727,-0.090143,0.944041,119,45
5406,1,0.318134,-0.092528,0.94352,119,45
5407,1,0.318472,-0.089896,0.94366,119,45
5408,1,0.318159,-0.089953,0.94376,119,45
5409,1,0.318164,-0.089947,0.943759,119,45
5410,1,0.318152,-0.089892,0.943768,119,45
5411,1,0.318149,-0.089895,0.943769,119,45
5412,1,0.318195,-0.09339,0.943414,119,45
5413,1,0.31768,-0.090671,0.943853,119,45
5414,1,0.318605,-0.092924,0.943322,119,45
5415,1,0.317682,-0.089954,0.943921,119,45
5416,1,0.317316,-0.09327,0.943722,119,45
5417,1,0.317453,-0.090125,0.943981,119,45
5418,1,0.317642,-0.092821,0.943657,119,45
5419,1,0.317507,-0.089824,0.943992,119,45
5420,1,0.319631,-0.09166,0.943098,119,45
5421,1,0.319255,-0.08902,0.943479,119,45
5422,1,0.319252,-0.091175,0.943274,119,45
5423,1,0.319927,-0.088365,0.943312,119,45
5424,1,0.320552,-0.090058,0.94294,119,45
5425,1,0.320492,-0.087441,0.943207,119,45
5426,1,0.321059,-0.089192,0.94285,119,45
5427,1,0.321151,-0.086311,0.943087,119,45
5428,1,0.321152,-0.086255,0.943091,119,45
5429,1,0.321154,-0.086266,0.94309,119,45
5430,1,0.321044,-0.089743,0.942803,119,45
5431,1,0.321352,-0.086752,0.942978,119,45
5432,1,0.320617,-0.08918,0.943001,119,45
5433,1,0.32099,-0.085894,0.94318,119,45
5434,1,0.32008,-0.089646,0.94314,119,45
5435,1,0.32034,-0.086425,0.943352,119,45
5436,1,0.320104,-0.089955,0.943102,119,45
5437,1,0.320293,-0.086043,0.943403,119,45
5438,1,0.320044,-0.087845,0.943321,119,45
5439,1,0.319197,-0.082368,0.944102,119,45
5440,1,0.318815,-0.085607,0.943943,119,45
5441,1,0.317114,-0.0813,0.944896,119,45
5442,1,0.317813,-0.084157,0.944411,119,45
5443,1,0.31646,-0.080383,0.945194,119,45
5444,1,0.316498,-0.084028,0.944864,119,45
5445,1,0.316602,-0.08103,0.945091,119,45
5446,1,0.316742,-0.084673,0.944725,119,45
5447,1,0.316821,-0.082187,0.944918,119,45
5448,1,0.317137,-0.083438,0.944702,119,45
5449,1,0.317125,-0.08346,0.944704,119,45
5450,1,0.317125,-0.083419,0.944708,119,45
5451,1,0.317116,-0.083445,0.944709,119,45
5452,1,0.31763,-0.086664,0.944246,119,45
5453,1,0.318131,-0.083161,0.944393,119,45
5454,1,0.318214,-0.086067,0.944104,119,45
