FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
1801,1,0.215458,-0.152765,0.96449,112,39
1802,1,0.216808,-0.158428,0.963273,112,39
1803,1,0.217224,-0.152987,0.964058,112,39
1804,1,0.21832,-0.157218,0.96313,112,39
1805,1,0.218433,-0.151677,0.963992,112,39
1806,1,0.219833,-0.156839,0.962847,112,39
1807,1,0.219726,-0.151521,0.963723,112,39
1808,1,0.220156,-0.155656,0.962965,112,39
1809,1,0.219795,-0.150929,0.9638,112,40
1810,1,0.22025,-0.15552,0.962966,112,39
1811,1,0.219507,-0.150971,0.963859,112,40
1812,1,0.219695,-0.153892,0.963354,112,39
1813,1,0.21903,-0.149976,0.964123,112,40
1814,1,0.218351,-0.155046,0.963475,112,39
1815,1,0.218455,-0.15095,0.964102,112,40
1816,1,0.217949,-0.155008,0.963572,112,39
1817,1,0.217619,-0.15105,0.964275,112,40
1818,1,0.217286,-0.156413,0.963495,112,39
1819,1,0.216955,-0.152041,0.964269,112,40
1820,1,0.216268,-0.15758,0.963533,112,39
1821,1,0.21642,-0.153219,0.964202,112,40
1822,1,0.216397,-0.157924,0.963448,112,39
1823,1,0.215341,-0.153968,0.964325,112,40
1824,1,0.216537,-0.158356,0.963346,112,39
1825,1,0.215836,-0.153543,0.964282,112,40
1826,1,0.214421,-0.157716,0.963924,112,39
1827,1,0.214044,-0.154064,0.964598,112,40
1828,1,0.214442,-0.157194,0.964005,112,39
1829,1,0.213265,-0.153597,0.964845,112,40
1830,1,0.208355,-0.153397,0.965949,111,40
1831,1,0.208352,-0.153634,0.965912,111,40
1832,1,0.208344,-0.153836,0.965882,111,40
1833,1,0.208322,-0.154073,0.965848,111,40
1834,1,0.207992,-0.158267,0.965241,111,39
1835,1,0.206132,-0.154954,0.966177,111,40
1836,1,0.206118,-0.159308,0.965472,111,39
1837,1,0.20565,-0.155371,0.966213,111,40
1838,1,0.205563,-0.156361,0.966072,111,40
1839,1,0.205737,-0.153136,0.966551,111,40
1840,1,0.205781,-0.155641,0.966142,111,40
1841,1,0.206475,-0.151333,0.966678,111,40
1842,1,0.206147,-0.155358,0.966109,111,40
1843,1,0.206783,-0.15085,0.966688,111,40
1844,1,0.206568,-0.154327,0.966185,111,40
1845,1,0.20737,-0.148536,0.96692,111,40
1846,1,0.207639,-0.149406,0.966729,111,40
1847,1,0.206607,-0.149836,0.966883,111,40
1848,1,0.208181,-0.14932,0.966625,111,40
1849,1,0.206156,-0.147341,0.967362,111,40
1850,1,0.20602,-0.143448,0.967977,111,41
1851,1,0.206084,-0.143612,0.967939,111,41
1852,1,0.20661,-0.146305,0.967423,111,40
1853,1,0.204547,-0.141703,0.968546,111,41
1854,1,0.20513,-0.145336,0.967884,111,40
1855,1,0.205261,-0.140143,0.968622,111,41
1856,1,0.204859,-0.142415,0.968375,111,41
1857,1,0.204213,-0.137899,0.969165,111,41
1858,1,0.206013,-0.141345,0.968287,111,41
1859,1,0.205688,-0.135651,0.96917,111,41
1860,1,0.206308,-0.140507,0.968347,111,41
1861,1,0.205332,-0.136412,0.969139,111,41
1862,1,0.205988,-0.141151,0.968321,111,41
1863,1,0.20683,-0.138794,0.968482,111,41
1864,1,0.207366,-0.14334,0.967705,111,41
1865,1,0.209447,-0.136782,0.968206,111,41
1866,1,0.207897,-0.142739,0.96768,111,41
1867,1,0.209547,-0.135279,0.968395,111,41
1868,1,0.209624,-0.135382,0.968364,111,41
1869,1,0.209692,-0.135523,0.96833,111,41
1870,1,0.208495,-0.140477,0.967882,111,41
1871,1,0.209883,-0.137615,0.967993,111,41
1872,1,0.209066,-0.142637,0.967443,111,41
1873,1,0.208919,-0.139714,0.967901,111,41
1874,1,0.208554,-0.144022,0.967348,111,41
1875,1,0.208745,-0.139103,0.968027,111,41
1876,1,0.208005,-0.143505,0.967543,111,41
1877,1,0.207938,-0.140138,0.968051,111,41
1878,1,0.207888,-0.145119,0.967328,111,41
1879,1,0.208235,-0.141793,0.967746,111,41
1880,1,0.209561,-0.145156,0.966961,111,41
1881,1,0.209669,-0.145257,0.966923,111,41
1882,1,0.20978,-0.145361,0.966883,111,41
1883,1,0.209893,-0.145467,0.966842,111,41
1884,1,0.209932,-0.150153,0.966117,111,40
1885,1,0.211844,-0.146939,0.966194,111,41
1886,1,0.212286,-0.150966,0.965476,111,40
1887,1,0.212581,-0.145809,0.966203,111,41
1888,1,0.212696,-0.150444,0.965467,111,40
1889,1,0.21267,-0.14638,0.966098,111,41
1890,1,0.21262,-0.150363,0.965497,111,40
1891,1,0.211558,-0.146714,0.966291,111,41
1892,1,0.211967,-0.151431,0.965473,111,40
1893,1,0.212021,-0.147847,0.966017,111,41
1894,1,0.212315,-0.152779,0.965185,111,40
1895,1,0.211318,-0.149236,0.965957,111,41
1896,1,0.211787,-0.153867,0.965128,111,40
1897,1,0.211917,-0.149942,0.965717,111,41
1898,1,0.211353,-0.155784,0.964915,111,40
1899,1,0.211141,-0.152116,0.965547,111,40
1900,1,0.210528,-0.15783,0.964763,111,40
1901,1,0.207937,-0.156591,0.965527,111,40
1902,1,0.204012,-0.167223,0.96458,110,39
1903,1,0.198779,-0.170937,0.965022,110,39
1904,1,0.191887,-0.186455,0.963542,110,38
1905,1,0.185607,-0.153457,0.970567,109,40
1906,1,0.194694,-0.156512,0.968297,110,40
1907,1,0.194186,-0.184282,0.9635,110,38
1908,1,0.209811,-0.174586,0.962029,111,39
1909,1,0.216819,-0.167761,0.961689,111,39
1910,1,0.217042,-0.171488,0.960981,111,39
1911,1,0.215282,-0.167004,0.962166,111,39
1912,1,0.217246,-0.169083,0.961361,111,39
1913,1,0.216247,-0.165005,0.962295,111,40
1914,1,0.21665,-0.167011,0.961858,111,39
1915,1,0.218303,-0.161952,0.962349,111,40
1916,1,0.218578,-0.164268,0.961894,111,40
1917,1,0.217684,-0.159329,0.962927,111,40
1918,1,0.217882,-0.161701,0.962486,111,40
1919,1,0.219689,-0.157344,0.962798,111,40
1920,1,0.218993,-0.159562,0.962591,111,40
1921,1,0.220255,-0.15502,0.963045,111,40
1922,1,0.221041,-0.158617,0.962279,111,40
1923,1,0.221782,-0.154207,0.962825,111,40
1924,1,0.223348,-0.157736,0.961891,112,40
1925,1,0.22423,-0.152872,0.962471,112,40
1926,1,0.224742,-0.15762,0.961586,112,40
1927,1,0.22613,-0.152984,0.962009,112,40
1928,1,0.226674,-0.155993,0.961397,112,40
1929,1,0.226656,-0.152292,0.961995,112,40
1930,1,0.227393,-0.154521,0.961465,112,40
1931,1,0.226969,-0.14961,0.962342,112,40
1932,1,0.227265,-0.151683,0.961947,112,40
1933,1,0.228759,-0.146536,0.962391,112,41
1934,1,0.228436,-0.149006,0.962088,112,40
1935,1,0.227959,-0.144457,0.962895,112,41
1936,1,0.227547,-0.148966,0.962305,112,40
1937,1,0.227637,-0.146969,0.962591,112,40
1938,-1,-1.0,-1.0,-1.0,0,0
1939,-1,-1.0,-1.0,-1.0,0,0
1940,-1,-1.0,-1.0,-1.0,0,0
1941,-1,-1.0,-1.0,-1.0,0,0
1942,-1,-1.0,-1.0,-1.0,0,0
1943,-1,-1.0,-1.0,-1.0,0,0
1944,-1,-1.0,-1.0,-1.0,0,0
1945,-1,-1.0,-1.0,-1.0,0,0
1946,1,0.210543,-0.146814,0.966497,111,40
1947,1,0.212455,-0.177846,0.960851,111,38
1948,1,0.225059,-0.169885,0.959421,112,39
1949,1,0.225117,-0.167104,0.959895,112,39
1950,1,0.224863,-0.170055,0.959436,112,39
1951,1,0.224385,-0.163969,0.960607,112,39
1952,1,0.225257,-0.165149,0.960201,112,39
1953,1,0.225485,-0.160498,0.960936,112,39
1954,1,0.225035,-0.162905,0.960636,112,39
1955,1,0.222923,-0.157881,0.961966,112,40
1956,1,0.222558,-0.161558,0.96144,112,39
1957,1,0.221241,-0.157172,0.96247,112,40
1958,1,0.219759,-0.161159,0.962151,112,39
1959,1,0.218106,-0.157147,0.96319,112,40
1960,1,0.217124,-0.159724,0.962988,112,39
1961,1,0.215947,-0.155876,0.963883,112,40
1962,1,0.214099,-0.160884,0.963472,112,39
1963,1,0.21324,-0.155853,0.964489,112,40
