FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
32401,1,0.027807,-0.196776,0.980054,90.0,46.0
32402,1,0.03079,-0.196417,0.980037,90.0,46.0
32403,1,0.033286,-0.195926,0.980054,90.0,46.0
32404,1,0.03627,-0.196568,0.979819,90.0,46.0
32405,1,0.038767,-0.197257,0.979585,90.0,46.0
32406,1,0.04097,-0.197413,0.979464,91.0,46.0
32407,1,0.045005,-0.198103,0.979147,91.0,46.0
32408,1,0.047906,-0.197523,0.979127,91.0,46.0
32409,1,0.060011,-0.200626,0.977828,92.0,46.0
32410,1,0.077134,-0.209115,0.974844,93.0,45.0
32411,1,0.087773,-0.217188,0.972176,94.0,44.0
32412,1,0.095407,-0.21774,0.971333,94.0,44.0
32413,1,0.095943,-0.217965,0.971229,94.0,44.0
32414,1,0.100139,-0.219531,0.970453,94.0,44.0
32415,1,0.10321,-0.221854,0.969602,95.0,44.0
32416,1,0.106027,-0.223538,0.968911,95.0,44.0
32417,1,0.109685,-0.224573,0.968264,95.0,44.0
32418,1,0.112426,-0.225805,0.967663,95.0,44.0
32419,1,0.114408,-0.227546,0.967023,95.0,44.0
32420,1,0.116657,-0.231528,0.965808,95.0,44.0
32421,1,0.118399,-0.234068,0.964984,96.0,44.0
32422,1,0.120501,-0.236111,0.964226,96.0,43.0
32423,1,0.122198,-0.235082,0.964263,96.0,44.0
32424,1,0.12418,-0.232758,0.964574,96.0,44.0
32425,1,0.126192,-0.233717,0.964081,96.0,44.0
32426,1,0.127698,-0.235928,0.963344,96.0,44.0
32427,1,0.129213,-0.238148,0.962595,96.0,43.0
32428,1,0.130053,-0.237521,0.962637,96.0,44.0
32429,1,0.131621,-0.235594,0.962897,96.0,44.0
32430,1,0.132224,-0.235363,0.962871,96.0,44.0
32431,1,0.132802,-0.23856,0.962004,96.0,43.0
32432,1,0.134268,-0.241696,0.961018,96.0,43.0
32433,1,0.134723,-0.242142,0.960842,96.0,43.0
32434,1,0.135266,-0.241232,0.960994,96.0,43.0
32435,1,0.135141,-0.239739,0.961386,96.0,43.0
32436,1,0.136735,-0.239425,0.961238,96.0,43.0
32437,1,0.137036,-0.239415,0.961198,96.0,43.0
32438,1,0.137137,-0.240727,0.960856,96.0,43.0
32439,1,0.137406,-0.240216,0.960945,96.0,43.0
32440,1,0.136911,-0.237888,0.961595,96.0,43.0
32441,1,0.137232,-0.234989,0.962262,96.0,44.0
