FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
6301,True,-0.26031072256829024,-0.029009644678070615,0.9650889949800623,89.87135314941406,67.11019515991211
6302,True,-0.260460362600992,-0.028964261230526953,0.9650499837237083,89.8785705566406,67.11381530761719
6303,True,-0.2603470645031474,-0.02904570271705417,0.9650781072836885,89.87312316894531,67.10731887817383
6304,True,-0.26013544133180433,-0.028812424710670734,0.9651421638004422,89.86280822753906,67.12592697143555
6305,True,-0.2601102548126334,-0.02884561360056976,0.9651479606346964,89.8616027832031,67.1232795715332
6306,True,-0.25997311107797655,-0.02878043135590174,0.9651868566694256,89.8549499511719,67.12847900390625
6307,True,-0.25999529957926754,-0.028894488247961654,0.9651774721498504,89.85606384277344,67.11938095092773
6308,True,-0.2598260407556318,-0.0290273389459523,0.9652190643263164,89.8479309082031,67.10878372192383
6309,True,-0.25991074905133016,-0.028971578060145147,0.9651979331682603,89.85200500488281,67.11323165893555
6310,True,-0.2601483164626143,-0.029155932959733656,0.9651283774788278,89.8635559082031,67.09852600097656
6311,True,-0.2599494007456908,-0.029078604449090863,0.9651843056200455,89.8539123535156,67.10469436645508
6312,True,-0.259981692385657,-0.028814815842129127,0.9651835193434841,89.8553771972656,67.12573623657227
6313,True,-0.26000359000319134,-0.028925429402928277,0.9651743120904682,89.8564758300781,67.11691284179688
6314,True,-0.25981993651560786,-0.028747290226375417,0.9652290888144981,89.8475341796875,67.13112258911133
6315,True,-0.2598861397651419,-0.02880166461706785,0.9652096448302094,89.85075378417969,67.12678527832031
6316,True,-0.2596761016798853,-0.028390530907807382,0.9652783536219544,89.8404541015625,67.15958023071289
6317,True,-0.2596921789824544,-0.02835093326902147,0.9652751922421504,89.8412170410156,67.16273880004883
6318,True,-0.25986861807164013,-0.028355859064676286,0.9652275620796582,89.84974670410156,67.16234588623047
6319,True,-0.25992354911264653,-0.028483786040421177,0.9652090045940772,89.8524475097656,67.15214157104492
6320,True,-0.2597022346808792,-0.02848550767131051,0.9652685248957749,89.84175109863281,67.15200424194336
6321,True,-0.25990323892199446,-0.028498132961916677,0.965214050258046,89.8514709472656,67.15099716186523
6322,True,-0.2596891827098773,-0.02858521864931786,0.9652690887303119,89.8411560058594,67.14405059814452
6323,True,-0.2597991566240658,-0.028485220732834823,0.9652424516240601,89.846435546875,67.15202713012695
6324,True,-0.26005773086165435,-0.028181638515298365,0.9651817299709315,89.85882568359375,67.17624282836914
6325,True,-0.26029119728070954,-0.028327404216203222,0.9651145272912157,89.87016296386719,67.16461563110352
6326,True,-0.26002938514623297,-0.0282587298991631,0.9651871129708262,89.85748291015625,67.17009353637695
6327,True,-0.2603467258727002,-0.02811631156623776,0.965105722369977,89.8727722167969,67.18145370483398
6328,True,-0.2603856998585633,-0.02805280179639142,0.9650970560625177,89.8746337890625,67.18651962280273
6329,True,-0.26035624553084363,-0.028066335890884555,0.965104608942856,89.87321472167969,67.18544006347656
6330,True,-0.2603092082816324,-0.028023820643894116,0.9651185323887986,89.87092590332031,67.1888313293457
6331,True,-0.26011175811628257,-0.028132141167417715,0.9651686152807668,89.8614196777344,67.18019104003906
6332,True,-0.2599691575582551,-0.028292493194284396,0.9652023476698046,89.8545837402344,67.16740036010742
6333,True,-0.2600181536340624,-0.028240652654243446,0.9651906678570796,89.85693359375,67.17153549194336
6334,True,-0.2600286184297373,-0.028191203212240223,0.9651892942107099,89.857421875,67.17547988891602
6335,True,-0.26006349430208187,-0.027997804539739216,0.9651855271772083,89.8590393066406,67.1909065246582
6336,True,-0.2600435188674892,-0.028225540452989643,0.965184276271195,89.858154296875,67.1727409362793
6337,True,-0.26007657977030124,-0.028194120444293865,0.9651762866064182,89.8597412109375,67.17524719238281
6338,True,-0.2601310973364641,-0.02816384817212435,0.9651624784743056,89.86236572265625,67.17766189575195
6339,True,-0.2602274768743253,-0.028106890319892157,0.9651381574656387,89.86700439453125,67.18220520019531
6340,True,-0.2602838390541604,-0.02790985657673789,0.9651286769302287,89.8696594238281,67.19792175292969
6341,True,-0.26009681190520034,-0.027930851243353663,0.965178489185069,89.8606262207031,67.19624710083008
6342,True,-0.2598863419221149,-0.028005121570950402,0.9652330301269936,89.85047912597656,67.19032287597656
6343,True,-0.25989069013311306,-0.02788465339577055,0.9652353470978629,89.85064697265625,67.19993209838867
6344,True,-0.25989995773357,-0.027956102215581275,0.9652307850037734,89.85111999511719,67.19423294067383
6345,True,-0.2597754492946998,-0.02801650361651842,0.9652625505368178,89.8451232910156,67.18941497802734
6346,True,-0.25938796468172737,-0.027855767754798016,0.9653714000223238,89.82633972167969,67.20223617553711
6347,True,-0.25970614177353485,-0.027996226356340123,0.9652817885130275,89.8417663574219,67.19103240966797
6348,True,-0.2589706068086567,-0.02788957925606348,0.9654824680842609,89.8061828613281,67.19953918457031
6349,True,-0.2589215271039392,-0.027732955697366266,0.9655001429158112,89.80375671386719,67.21203231811523
6350,True,-0.25884775304818264,-0.027760311067333218,0.9655191380140282,89.8002014160156,67.2098503112793
6351,True,-0.25909071962777563,-0.027697565852261536,0.9654557700115635,89.8119201660156,67.2148551940918
6352,True,-0.25912710864069455,-0.02773089926137182,0.9654450470087199,89.8136901855469,67.21219635009766
6353,True,-0.25905686114576704,-0.02770751327169241,0.9654645702466775,89.81028747558594,67.21406173706055
6354,True,-0.2590494895438543,-0.02772267351622047,0.965466112994227,89.8099365234375,67.21285247802734
6355,True,-0.25883063090646413,-0.027593835146971418,0.9655285002352046,89.79931640625,67.22312927246094
6356,True,-0.2589219539860084,-0.02762941639062203,0.96550299693682,89.8037414550781,67.22029113769531
6357,True,-0.2588991403165801,-0.02764022466469365,0.965508805306208,89.8026428222656,67.21942901611328
6358,True,-0.2588224912701392,-0.027672171225797196,0.9655284402607563,89.7989501953125,67.21688079833984
6359,True,-0.2589005824904634,-0.027615212591908515,0.9655091343014847,89.8027038574219,67.2214241027832
6360,True,-0.25908601774312806,-0.02756050161145616,0.9654609542394412,89.8116455078125,67.22578811645508
6361,True,-0.2589913023566271,-0.027602443515578452,0.9654851684078773,89.80708312988281,67.22244262695312
6362,True,-0.2589854479460768,-0.027626259991389904,0.9654860576471616,89.80680847167969,67.22054290771484
6363,True,-0.25912628489024986,-0.027581592130316746,0.9654495451625289,89.8135986328125,67.22410583496094
6364,True,-0.25908374891319796,-0.027612821379455466,0.9654600681253208,89.8115539550781,67.22161483764648
6365,True,-0.2590421807575049,-0.02759699154903163,0.9654716746988691,89.8095397949219,67.2228775024414
6366,True,-0.25906460761610156,-0.02764008119205014,0.9654644245089574,89.8106384277344,67.21944046020508
6367,True,-0.2591258088455833,-0.02764806783500563,0.9654477715211285,89.8135986328125,67.21880340576172
6368,True,-0.25916933443288975,-0.027654954519729866,0.9654358909736703,89.8157043457031,67.21825408935547
6369,True,-0.25919217027234087,-0.02755261059784377,0.965432686684451,89.8167724609375,67.2264175415039
6370,True,-0.2589906413974083,-0.027650650341931014,0.9654839663113145,89.80706787109375,67.21859741210938
6371,True,-0.2589287019113891,-0.027568966515058285,0.9655029152787549,89.8040466308594,67.22511291503906
6372,True,-0.25886415203254187,-0.02740985469193695,0.9655247540370159,89.8008728027344,67.2378044128418
6373,True,-0.25890390031422517,-0.027415593633631906,0.9655139334198122,89.80279541015625,67.23734664916992
6374,True,-0.25896991966907773,-0.027189478649204183,0.9655026219319013,89.805908203125,67.2553825378418
6375,True,-0.2592371087469052,-0.027538454593363886,0.9654210247177935,89.8189392089844,67.22754669189452
6376,True,-0.2581152030187027,-0.02760713029318169,0.965719622006092,89.76475524902344,67.2220687866211
6377,True,-0.2571871005280782,-0.02751970744379653,0.9659696998478617,89.71989440917969,67.22904205322266
6378,True,-0.25611788562580223,-0.027600578369220616,0.9662514355674992,89.66828918457031,67.22259140014648
6379,True,-0.25420450156061175,-0.02696001451652576,0.9667746526484802,89.5757141113281,67.27368545532227
6380,True,-0.24943093981770106,-0.02710497212025356,0.9680131852139302,89.3455505371094,67.26212310791016
6381,True,-0.24889660808871916,-0.026612228741678602,0.968164380548743,89.31964111328125,67.30142593383789
6382,True,-0.25097522565965474,-0.028122576454557093,0.9675849093483438,89.42033386230469,67.18095397949219
6383,True,-0.2518594448334939,-0.03135472329583766,0.9672557579953741,89.4641418457031,66.92312622070312
6384,True,-0.2496832813812611,-0.03454016280089634,0.9677113392703288,89.3604736328125,66.66899871826172
6385,True,-0.2499170066432645,-0.03574633977195441,0.9676071976703039,89.37225341796875,66.5727653503418
6386,True,-0.24889560577649583,-0.03721054083536556,0.9678152473875842,89.32365417480469,66.45594024658202
6387,True,-0.24768623829950384,-0.03714212555421397,0.9681280854651187,89.26533508300781,66.46139907836914
6388,True,-0.25024068046361003,-0.03707093714184412,0.9674736934204128,89.38844299316406,66.46707916259766
6389,True,-0.245583620690249,-0.0359284069574357,0.9687093655076164,89.16351318359375,66.5582389831543
6390,True,-0.22695989638306013,-0.03042056615712385,0.973428885224016,88.26670837402344,66.99764633178711
6391,True,-0.21843170239506957,-0.0237889363804087,0.9755622368125371,87.85650634765625,67.526611328125
6392,True,-0.206319749024111,-0.016795196530959428,0.9783404737289131,87.27667236328125,68.08436965942383
6393,True,-0.20334722235525882,-0.015302846636298282,0.9789870939114708,87.1347351074219,68.20337677001952
6394,True,-0.2049170002151574,-0.017091203381636506,0.9786301210313265,87.2098388671875,68.06076431274414
6395,True,-0.21775949486572785,-0.023329154145645088,0.9757236047993673,87.8242492675781,67.56328201293945
6396,True,-0.22487098374223363,-0.02959890669730569,0.9739388817544582,88.1663513183594,67.06319046020508
6397,True,-0.23918942287397385,-0.031574402885358455,0.9704594154665348,88.8541259765625,66.90560150146484
6398,True,-0.25067393067568666,-0.03268717064043203,0.9675195756960808,89.40748596191406,66.81682968139648
6399,True,-0.25344593044116165,-0.03563407716566772,0.9666930086058164,89.54243469238281,66.58172225952148
6400,True,-0.2553236805485496,-0.03707657867501174,0.9661444744265207,89.63372802734375,66.46662902832031
6401,True,-0.2552153911672048,-0.03776034281438295,0.9661466041041137,89.6288146972656,66.41207122802734
6402,True,-0.2548198036186092,-0.037656120355662244,0.9662550824101953,89.60966491699219,66.4203872680664
6403,True,-0.2563866440803559,-0.03814304606313152,0.9658214103933701,89.68556213378906,66.38153457641602
6404,True,-0.2559898395324883,-0.0381785671436343,0.965925255424554,89.6664123535156,66.37870025634766
6405,True,-0.2555585007164673,-0.037304055780239924,0.9660736308035202,89.6451721191406,66.44847869873047
6406,True,-0.2551518210124004,-0.036330595254692295,0.9662182134913911,89.6250915527344,66.52614974975586
6407,True,-0.25508581629900906,-0.03588045187669591,0.9662524615731607,89.6217041015625,66.56206512451172
6408,True,-0.2549663935449067,-0.03425227360181721,0.9663430653322919,89.615234375,66.69196701049805
6409,True,-0.2547125148603117,-0.03393397127460023,0.9664212437478131,89.60284423828125,66.71736145019531
6410,True,-0.2534959150936967,-0.032446459280287936,0.9667921432815753,89.54351806640625,66.83603286743164
6411,True,-0.25356417480908766,-0.032220091337470703,0.966781813527536,89.5467224121094,66.85409164428711
6412,True,-0.2524873083329863,-0.03151974613352797,0.9670866893585298,89.49449157714844,66.90996170043945
6413,True,-0.2522004429656011,-0.030954523832488662,0.967179794051891,89.4804382324219,66.95505142211914
6414,True,-0.251189897175097,-0.031123517738623964,0.9674373169362125,89.4317626953125,66.94157028198242
6415,True,-0.2501857468989945,-0.030842578032494475,0.9677064779306285,89.38323974609375,66.96398162841797
6416,True,-0.25021541591991603,-0.031179131554708577,0.9676880217257613,89.3847961425781,66.9371337890625
6417,True,-0.2498032690770495,-0.03052878343337832,0.967815230372253,89.36468505859375,66.989013671875
6418,True,-0.24981831557322223,-0.03063083156668889,0.967808122182125,89.3654479980469,66.98087310791016
6419,True,-0.24953201876290085,-0.03039981211814826,0.96788926176257,89.3515625,66.99930191040039
6420,True,-0.24958676791513817,-0.02985508566619745,0.9678921009810644,89.35400390625,67.04275512695312
6421,True,-0.24863808287358835,-0.029531956486975767,0.9681461497578752,89.30816650390625,67.06853103637695
6422,True,-0.24780509896071137,-0.029590872679071397,0.9683578951932817,89.26805114746094,67.0638313293457
6423,True,-0.2480438864154493,-0.029892147050027032,0.9682875037697529,89.2796630859375,67.03979873657227
6424,True,-0.24706116063430614,-0.02979339630405623,0.9685417577176003,89.23228454589844,67.04767608642578
