FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
1,True,-0.02750790425284097,-0.0283773216869578,0.9992187162065628,79.13898468017578,84.88634490966797
2,True,-0.027093332304110842,-0.028523152171396633,0.9992258909450188,79.12406921386719,84.87834930419922
3,True,-0.02672392565011734,-0.02920289784852642,0.9992162041095488,79.11079406738281,84.84107971191406
4,True,-0.026739887298794115,-0.02885043363925615,0.9992260159273649,79.11135864257812,84.86040496826172
5,True,-0.026747081970420042,-0.028867688188947555,0.9992253250316935,79.11161804199219,84.85945892333984
6,True,-0.025867051884179197,-0.028014969287318305,0.9992727641253171,79.07992553710938,84.90621185302734
7,True,-0.025849220440126882,-0.027752386731466596,0.9992805526144021,79.07927703857422,84.92060852050781
8,True,-0.025957593014094085,-0.027704100276117194,0.9992790832359123,79.08317565917969,84.92325592041016
9,True,-0.025968962818625145,-0.027813336112894774,0.9992757533856188,79.08358764648438,84.91726684570312
10,True,-0.025926696083281974,-0.02762506063625854,0.9992820735183074,79.08206176757812,84.9275894165039
11,True,-0.02583080405402104,-0.027114081917385666,0.9992985520472348,79.07859802246092,84.95560455322266
12,True,-0.02527639343703127,-0.02709404339101722,0.9993132725764939,79.05864715576172,84.95670318603516
13,True,-0.025206349782987383,-0.026896440674233628,0.9993203797630041,79.05612182617188,84.96753692626953
14,True,-0.020990801564248682,-0.02755603996439965,0.999399845362791,78.90444946289062,84.9313735961914
15,True,-0.02408362142336169,-0.026338833563181903,0.999362919577101,79.01570892333984,84.99810791015625
16,True,-0.022703627290205586,-0.026482445668521634,0.9993914275094025,78.96605682373047,84.990234375
17,True,-0.022602712535043073,-0.02681085888929599,0.9993849584778013,78.96243286132812,84.97222900390625
18,True,-0.023169051979755967,-0.02680946731393184,0.9993720265710374,78.9828109741211,84.97230529785156
19,True,-0.024915718557393017,-0.025523073180840856,0.9993636874052279,79.0456314086914,85.04283142089842
20,True,-0.02543084467922231,-0.025352599083261877,0.9993550509496736,79.06416320800781,85.05217742919922
21,True,-0.024701052765770774,-0.025331446327392575,0.9993738919039385,79.03790283203125,85.05333709716797
22,True,-0.025964542411072926,-0.026873340569567278,0.9993015891631594,79.08340454101562,84.96880340576172
23,True,-0.028216080670965114,-0.026315176478097422,0.9992554049283376,79.16441345214842,84.99940490722656
24,True,-0.02827197003524319,-0.026137608711098846,0.999258485638822,79.16641998291016,85.00914001464842
25,True,-0.026713699744617913,-0.026418710906107885,0.9992939657378173,79.1103515625,84.99372863769531
26,True,-0.024641968923734818,-0.027808883193549225,0.9993094812834957,79.03583526611328,84.91751098632812
27,True,-0.029319291641106776,-0.026925107049208603,0.999207394762495,79.20413208007812,84.9659652709961
28,True,-0.02964807966697397,-0.02667907647217926,0.9992042925501533,79.21595764160156,84.97945404052734
29,True,-0.029631146760592045,-0.026645261056935692,0.9992056971439165,79.21534729003906,84.98130798339842
30,True,-0.029506095399973824,-0.027145948718124938,0.9991959206294032,79.21086120605469,84.953857421875
31,True,-0.030177760162876887,-0.02705368799238103,0.999178362834966,79.23503112792969,84.95891571044922
32,True,-0.030576483786974654,-0.026829366836697385,0.9991722893046858,79.24937438964842,84.9712142944336
33,True,-0.030292598865013478,-0.026605740121469903,0.9991869159704766,79.23915100097656,84.98347473144531
34,True,-0.03013790500587519,-0.027054940401967497,0.9991795318568645,79.23359680175781,84.95884704589842
