FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
69301,False,0.4163284273962671,0.0035906634961103555,0.9092072083289974,59.91082763671875,63.1416244506836
69302,False,0.4163284273962671,0.0035906634961103555,0.9092072083289974,59.91082763671875,63.1416244506836
69303,False,0.41641570138563105,0.003473531533125849,0.9091676953225964,59.90667724609375,63.13610458374023
69304,False,0.41631723692909534,0.0037876102162583704,0.9092115332773629,59.911346435546875,63.15090560913086
69305,False,0.41641785283591976,0.004136658045028125,0.9091639345573167,59.906524658203125,63.16735458374023
69306,False,0.4162679277160897,0.003782753332170231,0.9092341299864299,59.9136962890625,63.15067672729492
69307,False,0.4165153384394078,0.0036547744046424102,0.9091213425438635,59.90191650390625,63.14464569091797
69308,False,0.41644312921892274,0.003759764079610834,0.9091539937218652,59.90534973144531,63.14959335327149
69309,False,0.41671732754768764,0.0038896857093290572,0.9090277989514929,59.89227294921875,63.15571594238281
69310,False,0.4166379547696337,0.003870420076118228,0.9090642631265465,59.89605712890625,63.1548080444336
69311,False,0.4164140373715945,0.0035167578471451298,0.9091682912938248,59.90675354003906,63.13814163208008
69312,False,0.4166760656458557,0.0036603598239963314,0.9090476654630655,59.894256591796875,63.1449089050293
69313,False,0.416416914953729,0.0039325072166206615,0.9091652700842735,59.906585693359375,63.15773391723633
69314,False,0.4167991701654797,0.003763811483374914,0.9089908060439804,59.88838195800781,63.14978408813476
69315,False,0.4164840230386436,0.003392421465772809,0.9091367059084927,59.90342712402344,63.13228225708008
69316,False,0.41646544876865593,0.0036133289705238152,0.909144363583514,59.904296875,63.14269256591797
69317,False,0.4165186324897697,0.0035938204730144967,0.9091200763613462,59.901763916015625,63.14177322387695
69318,False,0.41645088541717723,0.003500972957951678,0.9091514743009533,59.904998779296875,63.13739776611328
69319,False,0.4165160256945676,0.0034051303301096693,0.9091219969987733,59.90190124511719,63.13288116455078
69320,False,0.4164065297903928,0.003393230947594066,0.9091721992734155,59.90711975097656,63.13232040405273
69321,False,0.4164065297903928,0.003393230947594066,0.9091721992734155,59.90711975097656,63.13232040405273
69322,False,0.4164065297903928,0.003393230947594066,0.9091721992734155,59.90711975097656,63.13232040405273
69323,False,0.41661342545696983,0.0031255351912871593,0.9090783710763214,59.89727783203125,63.11970520019531
69324,False,0.41637751435070736,0.003303621296600244,0.9091858179874207,59.90850830078125,63.12809753417969
69325,False,0.4163693103630511,0.0032137687743884896,0.909189897149139,59.908905029296875,63.12386322021484
69326,False,0.41643511702186053,0.0033305770480957387,0.9091593372822588,59.90576171875,63.12936782836914
69327,False,0.41661342545696983,0.0031255351912871593,0.9090783710763214,59.89727783203125,63.11970520019531
69328,False,0.4166810266634357,0.0033318722192779895,0.9090466548237333,59.89404296875,63.1294288635254
69329,False,0.41653767840590766,0.0032616901228431383,0.9091126024017924,59.90087890625,63.1261215209961
69330,False,0.41653767840590766,0.0032616901228431383,0.9091126024017924,59.90087890625,63.1261215209961
69331,False,0.41648970411866754,0.0032199208398080398,0.9091347306493852,59.903167724609375,63.12415313720702
69332,False,0.4165715020453276,0.0033469285838609326,0.9090967944904185,59.899261474609375,63.1301383972168
69333,False,0.4165715020453276,0.0033469285838609326,0.9090967944904185,59.899261474609375,63.1301383972168
69334,False,0.4167298857094136,0.003422453239848281,0.9090239211211331,59.89170837402344,63.133697509765625
69335,False,0.41648970411866754,0.0032199208398080398,0.9091347306493852,59.903167724609375,63.12415313720702
69336,False,0.41661658758964,0.0036102529419620253,0.9090751261688216,59.8970947265625,63.142547607421875
69337,False,0.41661658758964,0.0036102529419620253,0.9090751261688216,59.8970947265625,63.142547607421875
69338,False,0.4164924802716166,0.0035232336988686675,0.9091323339874676,59.90301513671875,63.13844680786133
69339,False,0.41653061303603717,0.0032770702837714148,0.9091157842729265,59.901214599609375,63.12684631347656
69340,False,0.416584152114483,0.003673716261118433,0.9090897359534372,59.89863586425781,63.145538330078125
69341,False,0.4165699075504319,0.003564841042656328,0.9090966967445021,59.899322509765625,63.14040756225586
69342,False,0.4165699075504319,0.003564841042656328,0.9090966967445021,59.899322509765625,63.14040756225586
69343,False,0.4165058340333377,0.003129501655642135,0.9091276568423057,59.90240478515625,63.11989212036133
69344,False,0.4166814099679912,0.003512143802702117,0.9090458005144713,59.894012451171875,63.13792419433593
69345,False,0.4165699075504319,0.003564841042656328,0.9090966967445021,59.899322509765625,63.14040756225586
69346,False,0.41658502627775273,0.0035176482767658667,0.9090899526624222,59.89860534667969,63.13818359375
69347,False,0.4166115789884845,0.003308721033554371,0.9090785690015158,59.89735412597656,63.12833786010742
69348,False,0.4165916856151671,0.0035615221691556267,0.9090867302057337,59.898284912109375,63.14025115966797
69349,False,0.4168849237652321,0.003793519425111778,0.9089513570855307,59.88429260253906,63.15118408203125
69350,False,0.4165786882319296,0.0036871536456829527,0.9090921853194855,59.898895263671875,63.14617156982422
69351,False,0.41654121817084055,0.003248738407778635,0.9091110269177852,59.90071105957031,63.1255111694336
69352,False,0.4166094719996816,0.0034409094229256396,0.9090790438583929,59.89744567871094,63.13456726074219
69353,False,0.4168849237652321,0.003793519425111778,0.9089513570855307,59.88429260253906,63.15118408203125
69354,False,0.4168849237652321,0.003793519425111778,0.9089513570855307,59.88429260253906,63.15118408203125
69355,False,0.41654121817084055,0.003248738407778635,0.9091110269177852,59.90071105957031,63.1255111694336
69356,False,0.41666914345703326,0.003579654550728952,0.9090511597066909,59.89459228515625,63.14110565185547
69357,False,0.41663504743158836,0.003683268136961527,0.9090663731474778,59.896209716796875,63.14598846435547
69358,False,0.4166637040286825,0.0035772261068363668,0.9090536624415959,59.89485168457031,63.1409912109375
69359,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69360,False,0.4166438199942194,0.003378903119029708,0.9090635347841958,59.89581298828125,63.13164520263672
69361,False,0.41648558330904994,0.0034211580690621628,0.9091358834482263,59.903350830078125,63.133636474609375
69362,False,0.4166515815775533,0.0033236155028954785,0.9090601812580464,59.89544677734375,63.1290397644043
69363,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69364,False,0.4165990595707143,0.0033318722192779895,0.9090842217266291,59.89794921875,63.1294288635254
69365,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69366,False,0.4167053661693324,0.0033274200683156034,0.9090355142024823,59.89288330078125,63.12921905517578
69367,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69368,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69369,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69370,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69371,False,0.41660342610208195,0.0031814704289456794,0.90908275949218,59.89775085449219,63.12234115600586
69372,False,0.41671054550908476,0.0035123866471483503,0.9090324440863274,59.89262390136719,63.13793563842773
69373,False,0.41647066460977955,0.0033278248093149094,0.9091430641552115,59.90406799316406,63.12923812866211
69374,False,0.41647066460977955,0.0033278248093149094,0.9091430641552115,59.90406799316406,63.12923812866211
69375,False,0.4163437914194585,0.0031385678596970923,0.9092018459826512,59.910125732421875,63.12031936645508
69376,False,0.4163437914194585,0.0031385678596970923,0.9092018459826512,59.910125732421875,63.12031936645508
69377,False,0.4163437914194585,0.0031385678596970923,0.9092018459826512,59.910125732421875,63.12031936645508
69378,False,0.41631016412964317,0.003140591565924165,0.9092172369279883,59.91172790527344,63.12041473388672
69379,False,0.4163437914194585,0.0031385678596970923,0.9092018459826512,59.910125732421875,63.12031936645508
69380,False,0.4165789656884343,0.0035018633876217403,0.9090927908078298,59.898895263671875,63.1374397277832
69381,False,0.4165564702834628,0.0033343816134276923,0.9091037283854019,59.89997863769531,63.129547119140625
69382,False,0.4165564702834628,0.0033343816134276923,0.9091037283854019,59.89997863769531,63.129547119140625
69383,False,0.41671061479113713,0.003235381951047605,0.9090334404322117,59.89263916015625,63.12488174438476
69384,False,0.41663809889037523,0.003348790392331987,0.9090662682972689,59.896087646484375,63.1302261352539
69385,False,0.41666451226483503,0.0034627654276851087,0.9090537351964953,59.89482116699219,63.1355972290039
69386,False,0.4165438703596281,0.003414196525988498,0.9091092053916863,59.90057373046875,63.13330841064452
69387,False,0.41671061479113713,0.003235381951047605,0.9090334404322117,59.89263916015625,63.12488174438476
69388,False,0.4164495291852536,0.00355229408165492,0.9091518964662275,59.905059814453125,63.13981628417969
69389,False,0.4165543041302075,0.003506315535930393,0.9091040740542091,59.90007019042969,63.13764953613281
69390,False,0.41655022946291903,0.0034456044166796132,0.9091061731968346,59.9002685546875,63.1347885131836
69391,False,0.41654399689067767,0.0035477609859296895,0.9091086359980999,59.90055847167969,63.13960266113281
69392,False,0.4165917167500215,0.003540475653361448,0.9090867981482394,59.898284912109375,63.1392593383789
69393,False,0.41654184750310946,0.003484945223416559,0.9091098637873676,59.900665283203125,63.13664245605469
