FRAME,validity,gaze_x,gaze_y,gaze_z,pupil_center_x,pupil_center_y
1,True,3.834258856864134e-05,0.03880116824924668,0.9992469503943153,80.19158935546875,48.801795959472656
2,True,0.0015162643486894684,0.037617741921948014,0.9992910519138648,80.160888671875,48.76945495605469
3,True,0.0014428085464418467,0.0376284904311879,0.9992907559921529,80.16241455078125,48.76974868774414
4,True,0.0017601314149843326,0.037680976595570306,0.9992882696900859,80.15582275390625,48.771183013916016
5,True,0.001920309254872465,0.0370415038149219,0.999311882951211,80.1524963378906,48.75370788574219
6,True,0.003989980775700798,0.0392329002033251,0.9992221272545188,80.1094970703125,48.813594818115234
7,True,0.004183338930667692,0.03809485985002727,0.999265370824186,80.10548400878906,48.782493591308594
8,True,0.003960818306604612,0.037808841390439704,0.9992771404525647,80.110107421875,48.77467727661133
9,True,0.0034893826737188256,0.03672839251563179,0.9993191929467652,80.1199035644531,48.74515151977539
10,True,0.004774637058113507,0.03809695367793076,0.9992626406312931,80.09320068359375,48.78255081176758
11,True,0.004332758840268083,0.03617251686976926,0.9993361677754579,80.1023864746094,48.72996139526367
12,True,0.003930321411732349,0.03535068829733279,0.9993672405129684,80.1107482910156,48.70750427246094
13,True,0.024851240979732504,0.057414515600359005,0.9980410759182927,79.67561340332031,49.310691833496094
14,True,-0.007124232266990664,0.019536927646226988,0.9997837535051027,80.3403015136719,48.275489807128906
15,True,-0.0068728822167035,0.019604803949299813,0.9997841842878618,80.3350830078125,48.27734375
16,True,-0.008103877508267056,0.019486090191516554,0.999777284928188,80.36064147949219,48.27410125732422
17,True,-0.03289825731439274,0.03816618949300838,0.9987297165125607,80.87591552734375,48.78444290161133
18,True,0.0029904033760564234,0.022436530180617923,0.9997437969805578,80.13029479980469,48.35469055175781
19,True,0.002671474224574627,0.02225134757794562,0.9997488388372515,80.13691711425781,48.349632263183594
20,True,0.003123413513430134,0.022493648942990642,0.9997421067681673,80.1275329589844,48.35625076293945
21,True,0.004077213982105033,0.023317742919831685,0.9997197903369067,80.10772705078125,48.378761291503906
22,True,0.0017656606000240693,0.01223389816740459,0.9999236041709763,80.1557312011719,48.07603073120117
23,True,0.0021390397066592876,0.012589940367654377,0.999918455630594,80.1479797363281,48.08575439453125
24,True,0.0004867305303691512,0.012098828003292587,0.9999266880398471,80.1822814941406,48.07234191894531
25,True,-0.0014154998585524641,0.01206935558024948,0.9999261607818989,80.2217712402344,48.071537017822266
26,True,-0.0020491489710830185,0.009171652442829433,0.9999558399149246,80.23492431640625,47.992401123046875
27,True,-0.002332139075404757,0.009195957465538685,0.9999549967341657,80.24079895019531,47.993064880371094
28,True,7.365013852884561e-05,0.011490381005245442,0.9999339806807305,80.19085693359375,48.05572509765625
